Station ID,Observer ID,Serial Number,Date,Time,ObsG,Dial,Feedback Correction,Earthtide Correction,Level Correction,Temperature Correction,Beam Error,Height,Elevation,Latitude,Longitude,Elapsed Time,Standard Deviation,Temperature Frequency,Note,Gravity_Total
FA08,pablo,B-28,2024/05/09,11:36:20,2482.963803,0,0.697,0.118,0,0.038,0.0001,0,2234.1424,28.28183549,-16.51678611,131,0.003,0,No notes.,2482.963803
FA08,pablo,B-28,2024/05/09,11:36:36,2482.962804,0,0.696,0.119,0,0.038,-0.0004,0,2234.1424,28.28183549,-16.51678611,147,0.0027,0,No notes.,2482.962804
FA08,pablo,B-28,2024/05/09,11:36:51,2482.959805,0,0.692,0.119,0,0.038,-0.0006,0,2234.1424,28.28183549,-16.51678611,162,0.0025,0,No notes.,2482.959805
FA08,pablo,B-28,2024/05/09,11:37:15,2482.958806,0,0.691,0.119,0,0.038,-0.0004,0,2234.1424,28.28183549,-16.51678611,186,0.0029,0,No notes.,2482.958806
FA08,pablo,B-28,2024/05/09,11:37:36,2482.962807,0,0.695,0.119,0,0.038,0.0004,0,2234.1424,28.28183549,-16.51678611,207,0.0033,0,No notes.,2482.962807
FA08,pablo,B-28,2024/05/09,11:37:52,2482.962807,0,0.695,0.12,0,0.038,-0.0009,0,2234.1424,28.28183549,-16.51678611,223,0.005,0,No notes.,2482.962807
FA08,pablo,B-28,2024/05/09,11:38:25,2482.963809,0,0.695,0.12,0,0.038,0.0,0,2234.1424,28.28183549,-16.51678611,256,0.0033,0,No notes.,2482.963809
FA08,pablo,B-28,2024/05/09,11:38:41,2482.963809,0,0.695,0.121,0,0.038,0.0,0,2234.1424,28.28183549,-16.51678611,272,0.0019,0,No notes.,2482.963809
FA09,pablo,B-28,2024/05/09,12:14:15,2485.305126,0,0.006,0.153,0,0.038,0.0042,0,2197.4417,28.27277251,-16.51624688,101,0.0075,0,No notes.,2485.305126
FA09,pablo,B-28,2024/05/09,12:14:40,2485.299127,0,0.0,0.153,0,0.038,-0.0003,0,2197.4417,28.27277251,-16.51624688,126,0.0014,0,No notes.,2485.299127
FA09,pablo,B-28,2024/05/09,12:14:58,2485.300128,0,0.001,0.153,0,0.038,0.0,0,2197.4417,28.27277251,-16.51624688,144,0.0016,0,No notes.,2485.300128
FA09,pablo,B-28,2024/05/09,12:15:15,2485.300129,0,0.001,0.154,0,0.038,0.0,0,2197.4417,28.27277251,-16.51624688,161,0.0014,0,No notes.,2485.300129
FA09,pablo,B-28,2024/05/09,12:15:40,2485.29813,0,-0.001,0.154,0,0.038,-0.0005,0,2197.4417,28.27277251,-16.51624688,186,0.0014,0,No notes.,2485.29813
FA09,pablo,B-28,2024/05/09,12:15:57,2485.295131,0,-0.005,0.154,0,0.038,-0.0004,0,2197.4417,28.27277251,-16.51624688,203,0.0015,0,No notes.,2485.295131
FA09,pablo,B-28,2024/05/09,12:16:13,2485.296131,0,-0.005,0.154,0,0.038,-0.0003,0,2197.4417,28.27277251,-16.51624688,219,0.0019,0,No notes.,2485.296131
FA10,pablo,B-28,2024/05/09,12:40:21,2507.279417,0,-0.035,0.172,0,0.037,0.0008,0,2080.8778,28.25952427,-16.51998889,66,0.0019,1,No notes.,2507.279417
FA10,pablo,B-28,2024/05/09,12:40:52,2507.280418,0,-0.034,0.172,0,0.037,-0.0001,0,2080.8778,28.25952427,-16.51998889,97,0.0024,1,No notes.,2507.280418
FA10,pablo,B-28,2024/05/09,12:41:21,2507.280419,0,-0.034,0.172,0,0.037,0.0003,0,2080.8778,28.25952427,-16.51998889,126,0.0013,1,No notes.,2507.280419
FA10,pablo,B-28,2024/05/09,12:41:40,2507.28142,0,-0.034,0.173,0,0.037,0.0,0,2080.8778,28.25952427,-16.51998889,146,0.0026,1,No notes.,2507.28142
FA10,pablo,B-28,2024/05/09,12:41:59,2507.280421,0,-0.035,0.173,0,0.037,0.0,0,2080.8778,28.25952427,-16.51998889,164,0.0028,2,No notes.,2507.280421
FA10,pablo,B-28,2024/05/09,12:42:15,2507.280422,0,-0.035,0.173,0,0.037,-0.0001,0,2080.8778,28.25952427,-16.51998889,181,0.0017,2,No notes.,2507.280422
FA10,pablo,B-28,2024/05/09,12:42:32,2507.279422,0,-0.036,0.173,0,0.037,0.0001,0,2080.8778,28.25952427,-16.51998889,198,0.0018,2,No notes.,2507.279422
FA10,pablo,B-28,2024/05/09,12:42:49,2507.279423,0,-0.036,0.173,0,0.037,-0.0003,0,2080.8778,28.25952427,-16.51998889,214,0.0019,2,No notes.,2507.279423
FA10,pablo,B-28,2024/05/09,12:43:07,2507.279424,0,-0.036,0.173,0,0.037,-0.0001,0,2080.8778,28.25952427,-16.51998889,232,0.0021,3,No notes.,2507.279424
FA10,pablo,B-28,2024/05/09,12:43:24,2507.279425,0,-0.037,0.174,0,0.037,-0.0001,0,2080.8778,28.25952427,-16.51998889,249,0.0018,3,No notes.,2507.279425
FA10,pablo,B-28,2024/05/09,12:43:43,2507.277425,0,-0.038,0.174,0,0.037,-0.0001,0,2080.8778,28.25952427,-16.51998889,268,0.0017,3,No notes.,2507.277425
FA10,pablo,B-28,2024/05/09,12:44:00,2507.277426,0,-0.038,0.174,0,0.036,-0.0001,0,2080.8778,28.25952427,-16.51998889,285,0.002,4,No notes.,2507.277426
FA11,pablo,B-28,2024/05/09,13:08:13,2493.274044,0,-0.057,0.187,0,0.034,0.0006,0,2146.0544,28.27622511,-16.50894146,68,0.0028,11,No notes.,2493.274044
FA11,pablo,B-28,2024/05/09,13:08:30,2493.275045,0,-0.057,0.187,0,0.034,-0.0001,0,2146.0544,28.27622511,-16.50894146,85,0.0019,10,No notes.,2493.275045
FA11,pablo,B-28,2024/05/09,13:08:46,2493.273046,0,-0.058,0.187,0,0.033,-0.0001,0,2146.0544,28.27622511,-16.50894146,101,0.0022,12,No notes.,2493.273046
FA11,pablo,B-28,2024/05/09,13:09:03,2493.274047,0,-0.058,0.187,0,0.034,0.0001,0,2146.0544,28.27622511,-16.50894146,118,0.0023,10,No notes.,2493.274047
FA11,pablo,B-28,2024/05/09,13:09:41,2493.273048,0,-0.059,0.187,0,0.033,-0.0001,0,2146.0544,28.27622511,-16.50894146,156,0.0017,12,No notes.,2493.273048
FA11,pablo,B-28,2024/05/09,13:10:07,2493.272049,0,-0.06,0.187,0,0.033,0.0001,0,2146.0544,28.27622511,-16.50894146,182,0.0026,13,No notes.,2493.272049
FA11,pablo,B-28,2024/05/09,13:10:29,2493.27205,0,-0.06,0.187,0,0.033,0.0002,0,2146.0544,28.27622511,-16.50894146,204,0.0022,12,No notes.,2493.27205
FA11,pablo,B-28,2024/05/09,13:10:48,2493.275051,0,-0.057,0.188,0,0.033,0.0003,0,2146.0544,28.27622511,-16.50894146,223,0.002,12,No notes.,2493.275051
FA11,pablo,B-28,2024/05/09,13:11:11,2493.274052,0,-0.058,0.188,0,0.033,-0.0002,0,2146.0544,28.27622511,-16.50894146,246,0.002,12,No notes.,2493.274052
FA11,pablo,B-28,2024/05/09,13:11:32,2493.273053,0,-0.059,0.188,0,0.033,0.0,0,2146.0544,28.27622511,-16.50894146,267,0.0014,12,No notes.,2493.273053
FA11,pablo,B-28,2024/05/09,13:11:59,2493.270054,0,-0.062,0.188,0,0.033,-0.0005,0,2146.0544,28.27622511,-16.50894146,294,0.0018,12,No notes.,2493.270054
FA11,pablo,B-28,2024/05/09,13:12:15,2493.271055,0,-0.061,0.188,0,0.033,0.0006,0,2146.0544,28.27622511,-16.50894146,310,0.0017,12,No notes.,2493.271055
FA11,pablo,B-28,2024/05/09,13:12:31,2493.271056,0,-0.061,0.188,0,0.033,0.0,0,2146.0544,28.27622511,-16.50894146,326,0.0015,13,No notes.,2493.271056
FA12,pablo,B-28,2024/05/09,13:48:17,2569.276692,0,-0.069,0.197,0,0.037,0.0011,0,1782.4822,28.26863323,-16.49589557,120,0.0042,2,No notes.,2569.276692
FA12,pablo,B-28,2024/05/09,13:48:34,2569.271693,0,-0.074,0.197,0,0.036,-0.0001,0,1782.4822,28.26863323,-16.49589557,137,0.0009,4,No notes.,2569.271693
FA12,pablo,B-28,2024/05/09,13:48:53,2569.270693,0,-0.075,0.197,0,0.036,-0.0002,0,1782.4822,28.26863323,-16.49589557,156,0.0016,4,No notes.,2569.270693
FA12,pablo,B-28,2024/05/09,13:49:10,2569.267694,0,-0.078,0.197,0,0.036,-0.0002,0,1782.4822,28.26863323,-16.49589557,173,0.0021,4,No notes.,2569.267694
FA12,pablo,B-28,2024/05/09,13:49:31,2569.266695,0,-0.079,0.197,0,0.036,-0.0003,0,1782.4822,28.26863323,-16.49589557,194,0.0024,5,No notes.,2569.266695
FA12,pablo,B-28,2024/05/09,13:49:47,2569.264696,0,-0.081,0.197,0,0.036,-0.0004,0,1782.4822,28.26863323,-16.49589557,210,0.002,5,No notes.,2569.264696
FA12,pablo,B-28,2024/05/09,13:50:03,2569.263696,0,-0.081,0.197,0,0.036,-0.0001,0,1782.4822,28.26863323,-16.49589557,226,0.0024,6,No notes.,2569.263696
FA12,pablo,B-28,2024/05/09,13:50:20,2569.265697,0,-0.08,0.197,0,0.036,0.0004,0,1782.4822,28.26863323,-16.49589557,243,0.0018,6,No notes.,2569.265697
FA12,pablo,B-28,2024/05/09,13:50:35,2569.266698,0,-0.078,0.197,0,0.035,0.0003,0,1782.4822,28.26863323,-16.49589557,258,0.002,7,No notes.,2569.266698
FA13,pablo,B-28,2024/05/09,14:25:25,2651.307444,0,-0.02,0.194,0,0.033,0.0014,0,1390.7771,28.25831285,-16.48456398,84,0.003,13,No notes.,2651.307444
FA13,pablo,B-28,2024/05/09,14:25:50,2651.309445,0,-0.018,0.194,0,0.033,-0.0001,0,1390.7771,28.25831285,-16.48456398,109,0.0011,12,No notes.,2651.309445
FA13,pablo,B-28,2024/05/09,14:26:29,2651.307447,0,-0.02,0.194,0,0.033,-0.0003,0,1390.7771,28.25831285,-16.48456398,148,0.002,13,No notes.,2651.307447
FA13,pablo,B-28,2024/05/09,14:26:54,2651.307448,0,-0.02,0.193,0,0.033,0.0002,0,1390.7771,28.25831285,-16.48456398,173,0.0015,12,No notes.,2651.307448
FA13,pablo,B-28,2024/05/09,14:27:14,2651.309449,0,-0.018,0.193,0,0.033,0.0002,0,1390.7771,28.25831285,-16.48456398,193,0.0016,13,No notes.,2651.309449
FA13,pablo,B-28,2024/05/09,14:27:29,2651.30745,0,-0.019,0.193,0,0.033,-0.0003,0,1390.7771,28.25831285,-16.48456398,208,0.0016,13,No notes.,2651.30745
FA13,pablo,B-28,2024/05/09,14:27:54,2651.306451,0,-0.02,0.193,0,0.034,0.0,0,1390.7771,28.25831285,-16.48456398,233,0.002,11,No notes.,2651.306451
FA13,pablo,B-28,2024/05/09,14:28:12,2651.307452,0,-0.019,0.193,0,0.033,0.0002,0,1390.7771,28.25831285,-16.48456398,251,0.0021,12,No notes.,2651.307452
FA13,pablo,B-28,2024/05/09,14:28:30,2651.309452,0,-0.017,0.193,0,0.033,0.0005,0,1390.7771,28.25831285,-16.48456398,269,0.0018,12,No notes.,2651.309452
FA13,pablo,B-28,2024/05/09,14:28:56,2651.310453,0,-0.016,0.193,0,0.033,0.0,0,1390.7771,28.25831285,-16.48456398,295,0.0016,13,No notes.,2651.310453
FA13,pablo,B-28,2024/05/09,14:29:15,2651.310454,0,-0.016,0.193,0,0.033,0.0,0,1390.7771,28.25831285,-16.48456398,314,0.0015,12,No notes.,2651.310454
FA13,pablo,B-28,2024/05/09,14:29:31,2651.309455,0,-0.017,0.193,0,0.033,-0.0003,0,1390.7771,28.25831285,-16.48456398,330,0.0015,12,No notes.,2651.309455
FA14,pablo,B-28,2024/05/09,14:49:19,2646.283381,0,-0.05,0.186,0,0.038,-0.0046,0,1433.6225,28.26941109,-16.48100402,92,0.0081,0,No notes.,2646.283381
FA14,pablo,B-28,2024/05/09,14:49:39,2646.292382,0,-0.042,0.186,0,0.038,-0.0001,0,1433.6225,28.26941109,-16.48100402,112,0.0019,0,No notes.,2646.292382
FA14,pablo,B-28,2024/05/09,14:50:17,2646.290384,0,-0.043,0.185,0,0.038,0.0001,0,1433.6225,28.26941109,-16.48100402,150,0.0015,0,No notes.,2646.290384
FA14,pablo,B-28,2024/05/09,14:51:11,2646.290386,0,-0.043,0.185,0,0.038,0.0,0,1433.6225,28.26941109,-16.48100402,204,0.0012,0,No notes.,2646.290386
FA14,pablo,B-28,2024/05/09,14:53:37,2646.290392,0,-0.043,0.185,0,0.038,0.0004,0,1433.6225,28.26941109,-16.48100402,350,0.0021,0,No notes.,2646.290392
FA14,pablo,B-28,2024/05/09,14:54:03,2646.287393,0,-0.044,0.184,0,0.038,-0.0002,0,1433.6225,28.26941109,-16.48100402,376,0.002,0,No notes.,2646.287393
FA14,pablo,B-28,2024/05/09,14:54:24,2646.285394,0,-0.046,0.183,0,0.038,-0.0008,0,1433.6225,28.26941109,-16.48100402,397,0.0025,0,No notes.,2646.285394
FA15,pablo,B-28,2024/05/09,15:21:18,2745.304995,0,-0.008,0.168,0,0.038,0.0009,0,923.4725,28.25244423,-16.45984004,68,0.0041,0,No notes.,2745.304995
FA15,pablo,B-28,2024/05/09,15:21:38,2745.305996,0,-0.007,0.168,0,0.038,0.0004,0,923.4725,28.25244423,-16.45984004,88,0.0039,0,No notes.,2745.305996
FA15,pablo,B-28,2024/05/09,15:21:54,2745.306996,0,-0.006,0.167,0,0.038,-0.0002,0,923.4725,28.25244423,-16.45984004,104,0.0033,0,No notes.,2745.306996
FA15,pablo,B-28,2024/05/09,15:22:10,2745.305997,0,-0.007,0.167,0,0.038,-0.0002,0,923.4725,28.25244423,-16.45984004,120,0.0029,0,No notes.,2745.305997
FA15,pablo,B-28,2024/05/09,15:22:26,2745.306998,0,-0.006,0.167,0,0.038,0.0,0,923.4725,28.25244423,-16.45984004,136,0.0027,0,No notes.,2745.306998
FA15,pablo,B-28,2024/05/09,15:22:42,2745.304998,0,-0.007,0.167,0,0.038,-0.0001,0,923.4725,28.25244423,-16.45984004,152,0.0019,0,No notes.,2745.304998
FA15,pablo,B-28,2024/05/09,15:23:06,2745.304999,0,-0.007,0.167,0,0.038,0.0,0,923.4725,28.25244423,-16.45984004,176,0.0011,0,No notes.,2745.304999
FA15,pablo,B-28,2024/05/09,15:23:22,2745.305,0,-0.007,0.166,0,0.038,0.0003,0,923.4725,28.25244423,-16.45984004,192,0.002,0,No notes.,2745.305
FA15,pablo,B-28,2024/05/09,15:23:38,2745.305001,0,-0.007,0.166,0,0.038,-0.0002,0,923.4725,28.25244423,-16.45984004,208,0.0017,0,No notes.,2745.305001
FA15,pablo,B-28,2024/05/09,15:23:55,2745.305001,0,-0.007,0.166,0,0.038,0.0002,0,923.4725,28.25244423,-16.45984004,225,0.0014,0,No notes.,2745.305001
FA15,pablo,B-28,2024/05/09,15:24:10,2745.305002,0,-0.006,0.166,0,0.038,0.0001,0,923.4725,28.25244423,-16.45984004,240,0.0022,0,No notes.,2745.305002
FA15,pablo,B-28,2024/05/09,15:24:27,2745.306003,0,-0.005,0.166,0,0.038,0.0003,0,923.4725,28.25244423,-16.45984004,257,0.0025,0,No notes.,2745.306003
FA15,pablo,B-28,2024/05/09,15:24:43,2745.309003,0,-0.003,0.165,0,0.038,0.0003,0,923.4725,28.25244423,-16.45984004,273,0.0018,0,No notes.,2745.309003
FA15,pablo,B-28,2024/05/09,15:25:02,2745.311004,0,0.0,0.165,0,0.038,0.0008,0,923.4725,28.25244423,-16.45984004,292,0.0021,0,No notes.,2745.311004
FA15,pablo,B-28,2024/05/09,15:25:18,2745.313005,0,0.002,0.165,0,0.038,0.0002,0,923.4725,28.25244423,-16.45984004,308,0.0014,0,No notes.,2745.313005
FA15,pablo,B-28,2024/05/09,15:25:34,2745.313006,0,0.003,0.165,0,0.038,0.0004,0,923.4725,28.25244423,-16.45984004,324,0.0025,0,No notes.,2745.313006
IPNA_out,pablo,B-28,2024/05/09,17:10:25,2834.2002,0,-0.012,0.066,0,0.038,0.0015,0,607.7105,28.4795576,-16.32038175,83,0.002,0,No notes.,2834.2002
IPNA_out,pablo,B-28,2024/05/09,17:10:42,2834.201201,0,-0.01,0.065,0,0.038,0.0,0,607.7105,28.4795576,-16.32038175,100,0.0013,0,No notes.,2834.201201
IPNA_out,pablo,B-28,2024/05/09,17:11:05,2834.202202,0,-0.01,0.065,0,0.038,0.0001,0,607.7105,28.4795576,-16.32038175,123,0.0022,0,No notes.,2834.202202
IPNA_out,pablo,B-28,2024/05/09,17:11:37,2834.202203,0,-0.009,0.064,0,0.038,0.0003,0,607.7105,28.4795576,-16.32038175,155,0.0018,0,No notes.,2834.202203
IPNA_out,pablo,B-28,2024/05/09,17:11:53,2834.202204,0,-0.009,0.064,0,0.038,0.0003,0,607.7105,28.4795576,-16.32038175,171,0.0011,0,No notes.,2834.202204
IPNA_out,pablo,B-28,2024/05/09,17:12:09,2834.202204,0,-0.009,0.063,0,0.038,-0.0001,0,607.7105,28.4795576,-16.32038175,187,0.0024,0,No notes.,2834.202204
MI00,pablo,B-28,2024/05/10,08:54:41,2796.057322,0,-0.023,-0.067,0,0.038,0.0016,0,808.2123,28.47066342,-16.37862302,69,0.0067,0,No notes.,2796.057322
MI00,pablo,B-28,2024/05/10,08:55:25,2796.058324,0,-0.022,-0.067,0,0.038,-0.0011,0,808.2123,28.47066342,-16.37862302,113,0.0063,0,No notes.,2796.058324
MI00,pablo,B-28,2024/05/10,08:55:56,2796.060325,0,-0.02,-0.066,0,0.038,0.0,0,808.2123,28.47066342,-16.37862302,144,0.009,0,No notes.,2796.060325
MI00,pablo,B-28,2024/05/10,08:56:17,2796.059326,0,-0.021,-0.066,0,0.038,-0.0019,0,808.2123,28.47066342,-16.37862302,165,0.0095,0,No notes.,2796.059326
MI00,pablo,B-28,2024/05/10,08:56:47,2796.058327,0,-0.023,-0.066,0,0.038,-0.0021,0,808.2123,28.47066342,-16.37862302,195,0.0147,0,No notes.,2796.058327
MI00,pablo,B-28,2024/05/10,08:57:06,2796.060328,0,-0.021,-0.066,0,0.038,-0.0004,0,808.2123,28.47066342,-16.37862302,214,0.0139,0,No notes.,2796.060328
MI00,pablo,B-28,2024/05/10,08:57:24,2796.060329,0,-0.021,-0.065,0,0.038,-0.0005,0,808.2123,28.47066342,-16.37862302,232,0.0115,0,No notes.,2796.060329
MI00,pablo,B-28,2024/05/10,08:57:39,2796.061329,0,-0.02,-0.065,0,0.038,0.0003,0,808.2123,28.47066342,-16.37862302,247,0.0123,0,No notes.,2796.061329
MI00,pablo,B-28,2024/05/10,08:57:57,2796.06133,0,-0.02,-0.065,0,0.038,0.0015,0,808.2123,28.47066342,-16.37862302,265,0.0117,0,No notes.,2796.06133
MI00,pablo,B-28,2024/05/10,08:58:12,2796.05833,0,-0.024,-0.065,0,0.038,-0.0001,0,808.2123,28.47066342,-16.37862302,280,0.0084,0,No notes.,2796.05833
MI01,pablo,B-28,2024/05/10,09:21:01,2757.05832,0,-0.043,-0.051,0,0.038,0.0012,0,954.8621,28.4583392,-16.39391355,104,0.0034,0,No notes.,2757.05832
MI01,pablo,B-28,2024/05/10,09:21:39,2757.051322,0,-0.05,-0.05,0,0.038,-0.0026,0,954.8621,28.4583392,-16.39391355,142,0.005,0,No notes.,2757.051322
MI01,pablo,B-28,2024/05/10,09:22:11,2757.058323,0,-0.044,-0.05,0,0.038,0.0,0,954.8621,28.4583392,-16.39391355,174,0.007,0,No notes.,2757.058323
MI01,pablo,B-28,2024/05/10,09:22:31,2757.059324,0,-0.043,-0.05,0,0.038,0.0007,0,954.8621,28.4583392,-16.39391355,194,0.0024,0,No notes.,2757.059324
MI01,pablo,B-28,2024/05/10,09:22:48,2757.061325,0,-0.041,-0.049,0,0.038,0.0009,0,954.8621,28.4583392,-16.39391355,211,0.005,0,No notes.,2757.061325
MI01,pablo,B-28,2024/05/10,09:23:05,2757.068325,0,-0.034,-0.049,0,0.038,0.0007,0,954.8621,28.4583392,-16.39391355,228,0.0043,0,No notes.,2757.068325
MI01,pablo,B-28,2024/05/10,09:23:21,2757.069326,0,-0.033,-0.049,0,0.038,0.0002,0,954.8621,28.4583392,-16.39391355,244,0.0024,0,No notes.,2757.069326
MI02,pablo,B-28,2024/05/10,09:53:25,2785.103925,0,-0.02,-0.026,0,0.038,-0.0096,0,812.3271,28.46050423,-16.4196125,56,0.009,0,No notes.,2785.103925
MI02,pablo,B-28,2024/05/10,09:53:44,2785.112926,0,-0.012,-0.026,0,0.038,-0.0006,0,812.3271,28.46050423,-16.4196125,75,0.0079,0,No notes.,2785.112926
MI02,pablo,B-28,2024/05/10,09:54:21,2785.110927,0,-0.013,-0.025,0,0.038,0.0004,0,812.3271,28.46050423,-16.4196125,112,0.0048,0,No notes.,2785.110927
MI02,pablo,B-28,2024/05/10,09:54:41,2785.113928,0,-0.011,-0.025,0,0.038,0.0002,0,812.3271,28.46050423,-16.4196125,132,0.0039,0,No notes.,2785.113928
MI02,pablo,B-28,2024/05/10,09:55:03,2785.114929,0,-0.01,-0.025,0,0.038,0.0003,0,812.3271,28.46050423,-16.4196125,154,0.0031,0,No notes.,2785.114929
MI02,pablo,B-28,2024/05/10,09:55:22,2785.11493,0,-0.01,-0.024,0,0.038,-0.0003,0,812.3271,28.46050423,-16.4196125,173,0.0043,0,No notes.,2785.11493
MI02,pablo,B-28,2024/05/10,09:55:46,2785.114931,0,-0.011,-0.024,0,0.038,-0.0002,0,812.3271,28.46050423,-16.4196125,197,0.0032,0,No notes.,2785.114931
MI02,pablo,B-28,2024/05/10,09:56:24,2785.115932,0,-0.01,-0.024,0,0.038,0.0002,0,812.3271,28.46050423,-16.4196125,235,0.0041,0,No notes.,2785.115932
MI02,pablo,B-28,2024/05/10,09:56:41,2785.115933,0,-0.01,-0.023,0,0.038,-0.0005,0,812.3271,28.46050423,-16.4196125,252,0.003,0,No notes.,2785.115933
MI02,pablo,B-28,2024/05/10,09:56:57,2785.115933,0,-0.011,-0.023,0,0.038,-0.0003,0,812.3271,28.46050423,-16.4196125,268,0.0037,0,No notes.,2785.115933
MI02,pablo,B-28,2024/05/10,09:57:32,2785.113935,0,-0.013,-0.023,0,0.038,-0.0009,0,812.3271,28.46050423,-16.4196125,303,0.0042,0,No notes.,2785.113935
MI02,pablo,B-28,2024/05/10,09:58:04,2785.113936,0,-0.014,-0.022,0,0.038,-0.0003,0,812.3271,28.46050423,-16.4196125,335,0.0045,0,No notes.,2785.113936
MI02,pablo,B-28,2024/05/10,09:58:21,2785.110936,0,-0.017,-0.022,0,0.038,-0.0003,0,812.3271,28.46050423,-16.4196125,352,0.0041,0,No notes.,2785.110936
MI02,pablo,B-28,2024/05/10,09:59:15,2785.113938,0,-0.015,-0.021,0,0.038,0.0011,0,812.3271,28.46050423,-16.4196125,406,0.0061,0,No notes.,2785.113938
MI03,pablo,B-28,2024/05/10,10:17:55,2756.104672,0,-0.04,-0.005,0,0.038,-0.0088,0,949.1081,28.44794533,-16.4197583,84,0.0089,0,No notes.,2756.104672
MI03,pablo,B-28,2024/05/10,10:18:28,2756.103673,0,-0.042,-0.004,0,0.038,-0.0016,0,949.1081,28.44794533,-16.4197583,117,0.0043,0,No notes.,2756.103673
MI03,pablo,B-28,2024/05/10,10:19:24,2756.106675,0,-0.039,-0.004,0,0.038,0.0002,0,949.1081,28.44794533,-16.4197583,173,0.0058,0,No notes.,2756.106675
MI03,pablo,B-28,2024/05/10,10:19:40,2756.098676,0,-0.048,-0.003,0,0.038,-0.0004,0,949.1081,28.44794533,-16.4197583,189,0.006,0,No notes.,2756.098676
MI03,pablo,B-28,2024/05/10,10:19:56,2756.099676,0,-0.047,-0.002,0,0.038,-0.0002,0,949.1081,28.44794533,-16.4197583,205,0.0038,0,No notes.,2756.099676
MI03,pablo,B-28,2024/05/10,10:20:12,2756.099677,0,-0.048,-0.002,0,0.038,-0.0004,0,949.1081,28.44794533,-16.4197583,221,0.0056,0,No notes.,2756.099677
MI03,pablo,B-28,2024/05/10,10:20:28,2756.094678,0,-0.053,-0.002,0,0.038,-0.0005,0,949.1081,28.44794533,-16.4197583,237,0.0029,0,No notes.,2756.094678
MI03,pablo,B-28,2024/05/10,10:20:50,2756.091678,0,-0.057,-0.002,0,0.038,-0.0008,0,949.1081,28.44794533,-16.4197583,259,0.0042,0,No notes.,2756.091678
MI03,pablo,B-28,2024/05/10,10:21:18,2756.089679,0,-0.058,-0.001,0,0.038,0.0001,0,949.1081,28.44794533,-16.4197583,287,0.0055,0,No notes.,2756.089679
MI03,pablo,B-28,2024/05/10,10:21:38,2756.08268,0,-0.066,-0.001,0,0.038,0.0003,0,949.1081,28.44794533,-16.4197583,307,0.0038,0,No notes.,2756.08268
MI04,pablo,B-28,2024/05/10,11:29:40,2749.118846,0,-0.1,0.066,0,0.038,0.0011,0,953.9324,28.43965024,-16.43083415,65,0.0026,0,No notes.,2749.118846
MI04,pablo,B-28,2024/05/10,11:29:58,2749.118846,0,-0.101,0.066,0,0.038,-0.0002,0,953.9324,28.43965024,-16.43083415,83,0.0029,0,No notes.,2749.118846
MI04,pablo,B-28,2024/05/10,11:30:14,2749.116847,0,-0.103,0.066,0,0.038,-0.0009,0,953.9324,28.43965024,-16.43083415,99,0.0053,0,No notes.,2749.116847
MI04,pablo,B-28,2024/05/10,11:30:30,2749.117847,0,-0.103,0.067,0,0.038,0.0,0,953.9324,28.43965024,-16.43083415,115,0.0034,0,No notes.,2749.117847
MI04,pablo,B-28,2024/05/10,11:30:46,2749.115848,0,-0.105,0.067,0,0.038,-0.0006,0,953.9324,28.43965024,-16.43083415,131,0.0031,0,No notes.,2749.115848
MI04,pablo,B-28,2024/05/10,11:31:02,2749.114849,0,-0.106,0.067,0,0.038,-0.0003,0,953.9324,28.43965024,-16.43083415,147,0.0019,0,No notes.,2749.114849
MI04,pablo,B-28,2024/05/10,11:31:19,2749.113849,0,-0.108,0.067,0,0.038,-0.0003,0,953.9324,28.43965024,-16.43083415,164,0.0034,0,No notes.,2749.113849
MI04,pablo,B-28,2024/05/10,11:31:34,2749.11185,0,-0.11,0.068,0,0.038,-0.0003,0,953.9324,28.43965024,-16.43083415,179,0.004,0,No notes.,2749.11185
MI04,pablo,B-28,2024/05/10,11:31:52,2749.110851,0,-0.111,0.068,0,0.038,-0.0003,0,953.9324,28.43965024,-16.43083415,197,0.0036,0,No notes.,2749.110851
MI04,pablo,B-28,2024/05/10,11:32:08,2749.108851,0,-0.113,0.068,0,0.038,-0.0004,0,953.9324,28.43965024,-16.43083415,213,0.0049,0,No notes.,2749.108851
MI04,pablo,B-28,2024/05/10,11:32:24,2749.105852,0,-0.116,0.068,0,0.038,-0.0004,0,953.9324,28.43965024,-16.43083415,229,0.0045,0,No notes.,2749.105852
MI05,pablo,B-28,2024/05/10,12:03:29,2815.114749,0,-0.131,0.098,0,0.038,-0.0014,0,650.231,28.45049732,-16.44162601,125,0.0067,0,No notes.,2815.114749
MI05,pablo,B-28,2024/05/10,12:03:48,2815.10775,0,-0.139,0.099,0,0.038,-0.0003,0,650.231,28.45049732,-16.44162601,144,0.0067,0,No notes.,2815.10775
MI05,pablo,B-28,2024/05/10,12:04:04,2815.109751,0,-0.137,0.099,0,0.038,-0.0003,0,650.231,28.45049732,-16.44162601,160,0.0045,0,No notes.,2815.109751
MI05,pablo,B-28,2024/05/10,12:04:35,2815.115752,0,-0.131,0.099,0,0.038,0.001,0,650.231,28.45049732,-16.44162601,191,0.0038,0,No notes.,2815.115752
MI05,pablo,B-28,2024/05/10,12:04:51,2815.120752,0,-0.127,0.1,0,0.038,0.0005,0,650.231,28.45049732,-16.44162601,207,0.0051,0,No notes.,2815.120752
