Station ID,Observer ID,Serial Number,Date,Time,ObsG,Dial,Feedback Correction,Earthtide Correction,Level Correction,Temperature Correction,Beam Error,Height,Elevation,Latitude,Longitude,Elapsed Time,Standard Deviation,Temperature Frequency,Note
FA11,pablo,B-28,2024/05/09,13:09:03,0.274047,2493,-0.058,0.187,0,0.034,0.0001,0,2146.0544,28.27622511,-16.50894146,118,0.0023,10,No notes.
FA11,pablo,B-28,2024/05/09,13:09:41,0.273048,2493,-0.059,0.187,0,0.033,-0.0001,0,2146.0544,28.27622511,-16.50894146,156,0.0017,12,No notes.
FA11,pablo,B-28,2024/05/09,13:10:07,0.272049,2493,-0.06,0.187,0,0.033,0.0001,0,2146.0544,28.27622511,-16.50894146,182,0.0026,13,No notes.
FA11,pablo,B-28,2024/05/09,13:10:29,0.27205,2493,-0.06,0.187,0,0.033,0.0002,0,2146.0544,28.27622511,-16.50894146,204,0.0022,12,No notes.
FA11,pablo,B-28,2024/05/09,13:10:48,0.275051,2493,-0.057,0.188,0,0.033,0.0003,0,2146.0544,28.27622511,-16.50894146,223,0.002,12,No notes.
FA11,pablo,B-28,2024/05/09,13:11:11,0.274052,2493,-0.058,0.188,0,0.033,-0.0002,0,2146.0544,28.27622511,-16.50894146,246,0.002,12,No notes.
FA11,pablo,B-28,2024/05/09,13:11:32,0.273053,2493,-0.059,0.188,0,0.033,0.0,0,2146.0544,28.27622511,-16.50894146,267,0.0014,12,No notes.
FA11,pablo,B-28,2024/05/09,13:11:59,0.270054,2493,-0.062,0.188,0,0.033,-0.0005,0,2146.0544,28.27622511,-16.50894146,294,0.0018,12,No notes.
FA11,pablo,B-28,2024/05/09,13:12:15,0.271055,2493,-0.061,0.188,0,0.033,0.0006,0,2146.0544,28.27622511,-16.50894146,310,0.0017,12,No notes.
FA11,pablo,B-28,2024/05/09,13:12:31,0.271056,2493,-0.061,0.188,0,0.033,0.0,0,2146.0544,28.27622511,-16.50894146,326,0.0015,13,No notes.
FA12,pablo,B-28,2024/05/09,13:48:17,0.276692,2569,-0.069,0.197,0,0.037,0.0011,0,1782.4822,28.26863323,-16.49589557,120,0.0042,2,No notes.
FA12,pablo,B-28,2024/05/09,13:48:34,0.271693,2569,-0.074,0.197,0,0.036,-0.0001,0,1782.4822,28.26863323,-16.49589557,137,0.0009,4,No notes.
FA12,pablo,B-28,2024/05/09,13:48:53,0.270693,2569,-0.075,0.197,0,0.036,-0.0002,0,1782.4822,28.26863323,-16.49589557,156,0.0016,4,No notes.
FA12,pablo,B-28,2024/05/09,13:49:10,0.267694,2569,-0.078,0.197,0,0.036,-0.0002,0,1782.4822,28.26863323,-16.49589557,173,0.0021,4,No notes.
FA12,pablo,B-28,2024/05/09,13:49:31,0.266695,2569,-0.079,0.197,0,0.036,-0.0003,0,1782.4822,28.26863323,-16.49589557,194,0.0024,5,No notes.
FA12,pablo,B-28,2024/05/09,13:49:47,0.264696,2569,-0.081,0.197,0,0.036,-0.0004,0,1782.4822,28.26863323,-16.49589557,210,0.002,5,No notes.
FA12,pablo,B-28,2024/05/09,13:50:03,0.263696,2569,-0.081,0.197,0,0.036,-0.0001,0,1782.4822,28.26863323,-16.49589557,226,0.0024,6,No notes.
FA12,pablo,B-28,2024/05/09,13:50:20,0.265697,2569,-0.08,0.197,0,0.036,0.0004,0,1782.4822,28.26863323,-16.49589557,243,0.0018,6,No notes.
FA12,pablo,B-28,2024/05/09,13:50:35,0.266698,2569,-0.078,0.197,0,0.035,0.0003,0,1782.4822,28.26863323,-16.49589557,258,0.002,7,No notes.
FA13,pablo,B-28,2024/05/09,14:25:25,0.307444,2651,-0.02,0.194,0,0.033,0.0014,0,1390.7771,28.25831285,-16.48456398,84,0.003,13,No notes.
FA13,pablo,B-28,2024/05/09,14:25:50,0.309445,2651,-0.018,0.194,0,0.033,-0.0001,0,1390.7771,28.25831285,-16.48456398,109,0.0011,12,No notes.
FA13,pablo,B-28,2024/05/09,14:26:29,0.307447,2651,-0.02,0.194,0,0.033,-0.0003,0,1390.7771,28.25831285,-16.48456398,148,0.002,13,No notes.
FA13,pablo,B-28,2024/05/09,14:26:54,0.307448,2651,-0.02,0.193,0,0.033,0.0002,0,1390.7771,28.25831285,-16.48456398,173,0.0015,12,No notes.
FA13,pablo,B-28,2024/05/09,14:27:14,0.309449,2651,-0.018,0.193,0,0.033,0.0002,0,1390.7771,28.25831285,-16.48456398,193,0.0016,13,No notes.
FA13,pablo,B-28,2024/05/09,14:27:29,0.30745,2651,-0.019,0.193,0,0.033,-0.0003,0,1390.7771,28.25831285,-16.48456398,208,0.0016,13,No notes.
FA13,pablo,B-28,2024/05/09,14:27:54,0.306451,2651,-0.02,0.193,0,0.034,0.0,0,1390.7771,28.25831285,-16.48456398,233,0.002,11,No notes.
FA13,pablo,B-28,2024/05/09,14:28:12,0.307452,2651,-0.019,0.193,0,0.033,0.0002,0,1390.7771,28.25831285,-16.48456398,251,0.0021,12,No notes.
FA13,pablo,B-28,2024/05/09,14:28:30,0.309452,2651,-0.017,0.193,0,0.033,0.0005,0,1390.7771,28.25831285,-16.48456398,269,0.0018,12,No notes.
FA13,pablo,B-28,2024/05/09,14:28:56,0.310453,2651,-0.016,0.193,0,0.033,0.0,0,1390.7771,28.25831285,-16.48456398,295,0.0016,13,No notes.
FA13,pablo,B-28,2024/05/09,14:29:15,0.310454,2651,-0.016,0.193,0,0.033,0.0,0,1390.7771,28.25831285,-16.48456398,314,0.0015,12,No notes.
FA13,pablo,B-28,2024/05/09,14:29:31,0.309455,2651,-0.017,0.193,0,0.033,-0.0003,0,1390.7771,28.25831285,-16.48456398,330,0.0015,12,No notes.
FA14,pablo,B-28,2024/05/09,14:49:19,0.283381,2646,-0.05,0.186,0,0.038,-0.0046,0,1433.6225,28.26941109,-16.48100402,92,0.0081,0,No notes.
FA14,pablo,B-28,2024/05/09,14:49:39,0.292382,2646,-0.042,0.186,0,0.038,-0.0001,0,1433.6225,28.26941109,-16.48100402,112,0.0019,0,No notes.
FA14,pablo,B-28,2024/05/09,14:50:17,0.290384,2646,-0.043,0.185,0,0.038,0.0001,0,1433.6225,28.26941109,-16.48100402,150,0.0015,0,No notes.
FA14,pablo,B-28,2024/05/09,14:51:11,0.290386,2646,-0.043,0.185,0,0.038,0.0,0,1433.6225,28.26941109,-16.48100402,204,0.0012,0,No notes.
FA14,pablo,B-28,2024/05/09,14:53:37,0.290392,2646,-0.043,0.185,0,0.038,0.0004,0,1433.6225,28.26941109,-16.48100402,350,0.0021,0,No notes.
FA14,pablo,B-28,2024/05/09,14:54:03,0.287393,2646,-0.044,0.184,0,0.038,-0.0002,0,1433.6225,28.26941109,-16.48100402,376,0.002,0,No notes.
FA14,pablo,B-28,2024/05/09,14:54:24,0.285394,2646,-0.046,0.183,0,0.038,-0.0008,0,1433.6225,28.26941109,-16.48100402,397,0.0025,0,No notes.
FA15,pablo,B-28,2024/05/09,15:21:18,0.304995,2745,-0.008,0.168,0,0.038,0.0009,0,923.4725,28.25244423,-16.45984004,68,0.0041,0,No notes.
FA15,pablo,B-28,2024/05/09,15:21:38,0.305996,2745,-0.007,0.168,0,0.038,0.0004,0,923.4725,28.25244423,-16.45984004,88,0.0039,0,No notes.
FA15,pablo,B-28,2024/05/09,15:21:54,0.306996,2745,-0.006,0.167,0,0.038,-0.0002,0,923.4725,28.25244423,-16.45984004,104,0.0033,0,No notes.
FA15,pablo,B-28,2024/05/09,15:22:10,0.305997,2745,-0.007,0.167,0,0.038,-0.0002,0,923.4725,28.25244423,-16.45984004,120,0.0029,0,No notes.
FA15,pablo,B-28,2024/05/09,15:22:26,0.306998,2745,-0.006,0.167,0,0.038,0.0,0,923.4725,28.25244423,-16.45984004,136,0.0027,0,No notes.
FA15,pablo,B-28,2024/05/09,15:22:42,0.304998,2745,-0.007,0.167,0,0.038,-0.0001,0,923.4725,28.25244423,-16.45984004,152,0.0019,0,No notes.
FA15,pablo,B-28,2024/05/09,15:23:06,0.304999,2745,-0.007,0.167,0,0.038,0.0,0,923.4725,28.25244423,-16.45984004,176,0.0011,0,No notes.
FA15,pablo,B-28,2024/05/09,15:23:22,0.305,2745,-0.007,0.166,0,0.038,0.0003,0,923.4725,28.25244423,-16.45984004,192,0.002,0,No notes.
FA15,pablo,B-28,2024/05/09,15:23:38,0.305001,2745,-0.007,0.166,0,0.038,-0.0002,0,923.4725,28.25244423,-16.45984004,208,0.0017,0,No notes.
FA15,pablo,B-28,2024/05/09,15:23:55,0.305001,2745,-0.007,0.166,0,0.038,0.0002,0,923.4725,28.25244423,-16.45984004,225,0.0014,0,No notes.
FA15,pablo,B-28,2024/05/09,15:24:10,0.305002,2745,-0.006,0.166,0,0.038,0.0001,0,923.4725,28.25244423,-16.45984004,240,0.0022,0,No notes.
FA15,pablo,B-28,2024/05/09,15:24:27,0.306003,2745,-0.005,0.166,0,0.038,0.0003,0,923.4725,28.25244423,-16.45984004,257,0.0025,0,No notes.
FA15,pablo,B-28,2024/05/09,15:24:43,0.309003,2745,-0.003,0.165,0,0.038,0.0003,0,923.4725,28.25244423,-16.45984004,273,0.0018,0,No notes.
FA15,pablo,B-28,2024/05/09,15:25:02,0.311004,2745,0.0,0.165,0,0.038,0.0008,0,923.4725,28.25244423,-16.45984004,292,0.0021,0,No notes.
FA15,pablo,B-28,2024/05/09,15:25:18,0.313005,2745,0.002,0.165,0,0.038,0.0002,0,923.4725,28.25244423,-16.45984004,308,0.0014,0,No notes.
FA15,pablo,B-28,2024/05/09,15:25:34,0.313006,2745,0.003,0.165,0,0.038,0.0004,0,923.4725,28.25244423,-16.45984004,324,0.0025,0,No notes.
IPNA_out,pablo,B-28,2024/05/09,17:10:25,0.2002,2834,-0.012,0.066,0,0.038,0.0015,0,607.7105,28.4795576,-16.32038175,83,0.002,0,No notes.
IPNA_out,pablo,B-28,2024/05/09,17:10:42,0.201201,2834,-0.01,0.065,0,0.038,0.0,0,607.7105,28.4795576,-16.32038175,100,0.0013,0,No notes.
IPNA_out,pablo,B-28,2024/05/09,17:11:05,0.202202,2834,-0.01,0.065,0,0.038,0.0001,0,607.7105,28.4795576,-16.32038175,123,0.0022,0,No notes.
IPNA_out,pablo,B-28,2024/05/09,17:11:37,0.202203,2834,-0.009,0.064,0,0.038,0.0003,0,607.7105,28.4795576,-16.32038175,155,0.0018,0,No notes.
IPNA_out,pablo,B-28,2024/05/09,17:11:53,0.202204,2834,-0.009,0.064,0,0.038,0.0003,0,607.7105,28.4795576,-16.32038175,171,0.0011,0,No notes.
IPNA_out,pablo,B-28,2024/05/09,17:12:09,0.202204,2834,-0.009,0.063,0,0.038,-0.0001,0,607.7105,28.4795576,-16.32038175,187,0.0024,0,No notes.
MI00,pablo,B-28,2024/05/10,08:54:41,0.057322,2796,-0.023,-0.067,0,0.038,0.0016,0,808.2123,28.47066342,-16.37862302,69,0.0067,0,No notes.
MI00,pablo,B-28,2024/05/10,08:55:25,0.058324,2796,-0.022,-0.067,0,0.038,-0.0011,0,808.2123,28.47066342,-16.37862302,113,0.0063,0,No notes.
MI00,pablo,B-28,2024/05/10,08:55:56,0.060325,2796,-0.02,-0.066,0,0.038,0.0,0,808.2123,28.47066342,-16.37862302,144,0.009,0,No notes.
MI00,pablo,B-28,2024/05/10,08:56:17,0.059326,2796,-0.021,-0.066,0,0.038,-0.0019,0,808.2123,28.47066342,-16.37862302,165,0.0095,0,No notes.
MI00,pablo,B-28,2024/05/10,08:56:47,0.058327,2796,-0.023,-0.066,0,0.038,-0.0021,0,808.2123,28.47066342,-16.37862302,195,0.0147,0,No notes.
MI00,pablo,B-28,2024/05/10,08:57:06,0.060328,2796,-0.021,-0.066,0,0.038,-0.0004,0,808.2123,28.47066342,-16.37862302,214,0.0139,0,No notes.
MI00,pablo,B-28,2024/05/10,08:57:24,0.060329,2796,-0.021,-0.065,0,0.038,-0.0005,0,808.2123,28.47066342,-16.37862302,232,0.0115,0,No notes.
MI00,pablo,B-28,2024/05/10,08:57:39,0.061329,2796,-0.02,-0.065,0,0.038,0.0003,0,808.2123,28.47066342,-16.37862302,247,0.0123,0,No notes.
MI00,pablo,B-28,2024/05/10,08:57:57,0.06133,2796,-0.02,-0.065,0,0.038,0.0015,0,808.2123,28.47066342,-16.37862302,265,0.0117,0,No notes.
MI00,pablo,B-28,2024/05/10,08:58:12,0.05833,2796,-0.024,-0.065,0,0.038,-0.0001,0,808.2123,28.47066342,-16.37862302,280,0.0084,0,No notes.
MI01,pablo,B-28,2024/05/10,09:21:01,0.05832,2757,-0.043,-0.051,0,0.038,0.0012,0,954.8621,28.4583392,-16.39391355,104,0.0034,0,No notes.
MI01,pablo,B-28,2024/05/10,09:21:39,0.051322,2757,-0.05,-0.05,0,0.038,-0.0026,0,954.8621,28.4583392,-16.39391355,142,0.005,0,No notes.
MI01,pablo,B-28,2024/05/10,09:22:11,0.058323,2757,-0.044,-0.05,0,0.038,0.0,0,954.8621,28.4583392,-16.39391355,174,0.007,0,No notes.
MI01,pablo,B-28,2024/05/10,09:22:31,0.059324,2757,-0.043,-0.05,0,0.038,0.0007,0,954.8621,28.4583392,-16.39391355,194,0.0024,0,No notes.
MI01,pablo,B-28,2024/05/10,09:22:48,0.061325,2757,-0.041,-0.049,0,0.038,0.0009,0,954.8621,28.4583392,-16.39391355,211,0.005,0,No notes.
MI01,pablo,B-28,2024/05/10,09:23:05,0.068325,2757,-0.034,-0.049,0,0.038,0.0007,0,954.8621,28.4583392,-16.39391355,228,0.0043,0,No notes.
MI01,pablo,B-28,2024/05/10,09:23:21,0.069326,2757,-0.033,-0.049,0,0.038,0.0002,0,954.8621,28.4583392,-16.39391355,244,0.0024,0,No notes.
MI02,pablo,B-28,2024/05/10,09:53:25,0.103925,2785,-0.02,-0.026,0,0.038,-0.0096,0,812.3271,28.46050423,-16.4196125,56,0.009,0,No notes.
MI02,pablo,B-28,2024/05/10,09:53:44,0.112926,2785,-0.012,-0.026,0,0.038,-0.0006,0,812.3271,28.46050423,-16.4196125,75,0.0079,0,No notes.
MI02,pablo,B-28,2024/05/10,09:54:21,0.110927,2785,-0.013,-0.025,0,0.038,0.0004,0,812.3271,28.46050423,-16.4196125,112,0.0048,0,No notes.
MI02,pablo,B-28,2024/05/10,09:54:41,0.113928,2785,-0.011,-0.025,0,0.038,0.0002,0,812.3271,28.46050423,-16.4196125,132,0.0039,0,No notes.
MI02,pablo,B-28,2024/05/10,09:55:03,0.114929,2785,-0.01,-0.025,0,0.038,0.0003,0,812.3271,28.46050423,-16.4196125,154,0.0031,0,No notes.
MI02,pablo,B-28,2024/05/10,09:55:22,0.11493,2785,-0.01,-0.024,0,0.038,-0.0003,0,812.3271,28.46050423,-16.4196125,173,0.0043,0,No notes.
MI02,pablo,B-28,2024/05/10,09:55:46,0.114931,2785,-0.011,-0.024,0,0.038,-0.0002,0,812.3271,28.46050423,-16.4196125,197,0.0032,0,No notes.
MI02,pablo,B-28,2024/05/10,09:56:24,0.115932,2785,-0.01,-0.024,0,0.038,0.0002,0,812.3271,28.46050423,-16.4196125,235,0.0041,0,No notes.
MI02,pablo,B-28,2024/05/10,09:56:41,0.115933,2785,-0.01,-0.023,0,0.038,-0.0005,0,812.3271,28.46050423,-16.4196125,252,0.003,0,No notes.
MI02,pablo,B-28,2024/05/10,09:56:57,0.115933,2785,-0.011,-0.023,0,0.038,-0.0003,0,812.3271,28.46050423,-16.4196125,268,0.0037,0,No notes.
MI02,pablo,B-28,2024/05/10,09:57:32,0.113935,2785,-0.013,-0.023,0,0.038,-0.0009,0,812.3271,28.46050423,-16.4196125,303,0.0042,0,No notes.
MI02,pablo,B-28,2024/05/10,09:58:04,0.113936,2785,-0.014,-0.022,0,0.038,-0.0003,0,812.3271,28.46050423,-16.4196125,335,0.0045,0,No notes.
MI02,pablo,B-28,2024/05/10,09:58:21,0.110936,2785,-0.017,-0.022,0,0.038,-0.0003,0,812.3271,28.46050423,-16.4196125,352,0.0041,0,No notes.
MI02,pablo,B-28,2024/05/10,09:59:15,0.113938,2785,-0.015,-0.021,0,0.038,0.0011,0,812.3271,28.46050423,-16.4196125,406,0.0061,0,No notes.
MI03,pablo,B-28,2024/05/10,10:17:55,0.104672,2756,-0.04,-0.005,0,0.038,-0.0088,0,949.1081,28.44794533,-16.4197583,84,0.0089,0,No notes.
MI03,pablo,B-28,2024/05/10,10:18:28,0.103673,2756,-0.042,-0.004,0,0.038,-0.0016,0,949.1081,28.44794533,-16.4197583,117,0.0043,0,No notes.
MI03,pablo,B-28,2024/05/10,10:19:24,0.106675,2756,-0.039,-0.004,0,0.038,0.0002,0,949.1081,28.44794533,-16.4197583,173,0.0058,0,No notes.
MI03,pablo,B-28,2024/05/10,10:19:40,0.098676,2756,-0.048,-0.003,0,0.038,-0.0004,0,949.1081,28.44794533,-16.4197583,189,0.006,0,No notes.
MI03,pablo,B-28,2024/05/10,10:19:56,0.099676,2756,-0.047,-0.002,0,0.038,-0.0002,0,949.1081,28.44794533,-16.4197583,205,0.0038,0,No notes.
MI03,pablo,B-28,2024/05/10,10:20:12,0.099677,2756,-0.048,-0.002,0,0.038,-0.0004,0,949.1081,28.44794533,-16.4197583,221,0.0056,0,No notes.
MI03,pablo,B-28,2024/05/10,10:20:28,0.094678,2756,-0.053,-0.002,0,0.038,-0.0005,0,949.1081,28.44794533,-16.4197583,237,0.0029,0,No notes.
MI03,pablo,B-28,2024/05/10,10:20:50,0.091678,2756,-0.057,-0.002,0,0.038,-0.0008,0,949.1081,28.44794533,-16.4197583,259,0.0042,0,No notes.
MI03,pablo,B-28,2024/05/10,10:21:18,0.089679,2756,-0.058,-0.001,0,0.038,0.0001,0,949.1081,28.44794533,-16.4197583,287,0.0055,0,No notes.
MI03,pablo,B-28,2024/05/10,10:21:38,0.08268,2756,-0.066,-0.001,0,0.038,0.0003,0,949.1081,28.44794533,-16.4197583,307,0.0038,0,No notes.
MI04,pablo,B-28,2024/05/10,11:29:40,0.118846,2749,-0.1,0.066,0,0.038,0.0011,0,953.9324,28.43965024,-16.43083415,65,0.0026,0,No notes.
MI04,pablo,B-28,2024/05/10,11:29:58,0.118846,2749,-0.101,0.066,0,0.038,-0.0002,0,953.9324,28.43965024,-16.43083415,83,0.0029,0,No notes.
MI04,pablo,B-28,2024/05/10,11:30:14,0.116847,2749,-0.103,0.066,0,0.038,-0.0009,0,953.9324,28.43965024,-16.43083415,99,0.0053,0,No notes.
MI04,pablo,B-28,2024/05/10,11:30:30,0.117847,2749,-0.103,0.067,0,0.038,0.0,0,953.9324,28.43965024,-16.43083415,115,0.0034,0,No notes.
MI04,pablo,B-28,2024/05/10,11:30:46,0.115848,2749,-0.105,0.067,0,0.038,-0.0006,0,953.9324,28.43965024,-16.43083415,131,0.0031,0,No notes.
MI04,pablo,B-28,2024/05/10,11:31:02,0.114849,2749,-0.106,0.067,0,0.038,-0.0003,0,953.9324,28.43965024,-16.43083415,147,0.0019,0,No notes.
MI04,pablo,B-28,2024/05/10,11:31:19,0.113849,2749,-0.108,0.067,0,0.038,-0.0003,0,953.9324,28.43965024,-16.43083415,164,0.0034,0,No notes.
MI04,pablo,B-28,2024/05/10,11:31:34,0.11185,2749,-0.11,0.068,0,0.038,-0.0003,0,953.9324,28.43965024,-16.43083415,179,0.004,0,No notes.
MI04,pablo,B-28,2024/05/10,11:31:52,0.110851,2749,-0.111,0.068,0,0.038,-0.0003,0,953.9324,28.43965024,-16.43083415,197,0.0036,0,No notes.
MI04,pablo,B-28,2024/05/10,11:32:08,0.108851,2749,-0.113,0.068,0,0.038,-0.0004,0,953.9324,28.43965024,-16.43083415,213,0.0049,0,No notes.
MI04,pablo,B-28,2024/05/10,11:32:24,0.105852,2749,-0.116,0.068,0,0.038,-0.0004,0,953.9324,28.43965024,-16.43083415,229,0.0045,0,No notes.
MI05,pablo,B-28,2024/05/10,12:03:29,0.114749,2815,-0.131,0.098,0,0.038,-0.0014,0,650.231,28.45049732,-16.44162601,125,0.0067,0,No notes.
MI05,pablo,B-28,2024/05/10,12:03:48,0.10775,2815,-0.139,0.099,0,0.038,-0.0003,0,650.231,28.45049732,-16.44162601,144,0.0067,0,No notes.
MI05,pablo,B-28,2024/05/10,12:04:04,0.109751,2815,-0.137,0.099,0,0.038,-0.0003,0,650.231,28.45049732,-16.44162601,160,0.0045,0,No notes.
MI05,pablo,B-28,2024/05/10,12:04:35,0.115752,2815,-0.131,0.099,0,0.038,0.001,0,650.231,28.45049732,-16.44162601,191,0.0038,0,No notes.
MI05,pablo,B-28,2024/05/10,12:04:51,0.120752,2815,-0.127,0.1,0,0.038,0.0005,0,650.231,28.45049732,-16.44162601,207,0.0051,0,No notes.
MI05,pablo,B-28,2024/05/10,12:05:08,0.121753,2815,-0.125,0.1,0,0.038,0.0004,0,650.231,28.45049732,-16.44162601,224,0.0048,0,No notes.
MI05,pablo,B-28,2024/05/10,12:05:29,0.123754,2815,-0.124,0.1,0,0.038,0.0002,0,650.231,28.45049732,-16.44162601,245,0.0029,0,No notes.
MI05,pablo,B-28,2024/05/10,12:05:45,0.126754,2815,-0.121,0.1,0,0.038,0.0004,0,650.231,28.45049732,-16.44162601,261,0.0039,0,No notes.
MI05,pablo,B-28,2024/05/10,12:06:01,0.128755,2815,-0.119,0.101,0,0.038,0.0004,0,650.231,28.45049732,-16.44162601,277,0.0038,0,No notes.
MI06,pablo,B-28,2024/05/10,12:25:29,0.255119,2819,-0.014,0.118,0,0.038,-0.0051,0,630.052,28.43874897,-16.45138098,51,0.0078,0,No notes.
MI06,pablo,B-28,2024/05/10,12:25:52,0.263119,2819,-0.007,0.118,0,0.038,0.0007,0,630.052,28.43874897,-16.45138098,74,0.0027,0,No notes.
MI06,pablo,B-28,2024/05/10,12:26:39,0.264121,2819,-0.006,0.118,0,0.038,0.0002,0,630.052,28.43874897,-16.45138098,121,0.0037,0,No notes.
MI06,pablo,B-28,2024/05/10,12:27:23,0.262123,2819,-0.009,0.119,0,0.038,-0.0007,0,630.052,28.43874897,-16.45138098,165,0.0033,0,No notes.
MI06,pablo,B-28,2024/05/10,12:28:02,0.255124,2819,-0.016,0.12,0,0.038,-0.0007,0,630.052,28.43874897,-16.45138098,204,0.004,0,No notes.
MI06,pablo,B-28,2024/05/10,12:28:34,0.259125,2819,-0.013,0.12,0,0.038,0.0002,0,630.052,28.43874897,-16.45138098,236,0.004,0,No notes.
MI06,pablo,B-28,2024/05/10,12:29:04,0.261127,2819,-0.012,0.121,0,0.038,0.0002,0,630.052,28.43874897,-16.45138098,266,0.0041,0,No notes.
MI06,pablo,B-28,2024/05/10,12:30:09,0.119129,2819,-0.154,0.121,0,0.038,-0.0068,0,630.052,28.43874897,-16.45138098,331,0.009,0,No notes.
MI07,pablo,B-28,2024/05/10,13:01:51,0.269508,2798,-0.028,0.145,0,0.038,-0.0066,0,735.6161,28.4232184,-16.45561179,119,0.009,0,No notes.
MI07,pablo,B-28,2024/05/10,13:02:11,0.277509,2798,-0.02,0.146,0,0.038,0.001,0,735.6161,28.4232184,-16.45561179,139,0.0042,0,No notes.
MI07,pablo,B-28,2024/05/10,13:02:29,0.27351,2798,-0.025,0.146,0,0.038,-0.0004,0,735.6161,28.4232184,-16.45561179,157,0.0036,0,No notes.
MI07,pablo,B-28,2024/05/10,13:02:45,0.27251,2798,-0.026,0.146,0,0.038,-0.0002,0,735.6161,28.4232184,-16.45561179,173,0.0058,0,No notes.
MI07,pablo,B-28,2024/05/10,13:03:23,0.272512,2798,-0.026,0.146,0,0.038,-0.0005,0,735.6161,28.4232184,-16.45561179,211,0.0051,0,No notes.
MI07,pablo,B-28,2024/05/10,13:03:46,0.273513,2798,-0.026,0.147,0,0.038,0.0,0,735.6161,28.4232184,-16.45561179,234,0.0038,0,No notes.
MI07,pablo,B-28,2024/05/10,13:04:04,0.273513,2798,-0.026,0.147,0,0.038,-0.0001,0,735.6161,28.4232184,-16.45561179,252,0.0042,0,No notes.
MI07,pablo,B-28,2024/05/10,13:04:21,0.274514,2798,-0.026,0.147,0,0.038,0.0,0,735.6161,28.4232184,-16.45561179,269,0.0053,0,No notes.
MI07,pablo,B-28,2024/05/10,13:04:39,0.274515,2798,-0.025,0.147,0,0.038,0.0002,0,735.6161,28.4232184,-16.45561179,287,0.0026,0,No notes.
MI07,pablo,B-28,2024/05/10,13:04:56,0.274515,2798,-0.025,0.148,0,0.038,0.0,0,735.6161,28.4232184,-16.45561179,304,0.0042,0,No notes.
MI09,pablo,B-28,2024/05/10,14:39:32,0.415107,2813,0.083,0.18,0,0.038,-0.005,0,655.6547,28.41547763,-16.47643061,142,0.0091,0,No notes.
MI09,pablo,B-28,2024/05/10,14:39:50,0.423108,2813,0.091,0.18,0,0.038,0.0001,0,655.6547,28.41547763,-16.47643061,160,0.0038,0,No notes.
MI09,pablo,B-28,2024/05/10,14:40:08,0.423108,2813,0.091,0.18,0,0.038,0.0002,0,655.6547,28.41547763,-16.47643061,178,0.0043,0,No notes.
MI09,pablo,B-28,2024/05/10,14:40:25,0.423109,2813,0.091,0.18,0,0.038,0.0001,0,655.6547,28.41547763,-16.47643061,195,0.0041,0,No notes.
MI09,pablo,B-28,2024/05/10,14:40:40,0.42311,2813,0.091,0.18,0,0.038,-0.0003,0,655.6547,28.41547763,-16.47643061,210,0.0047,0,No notes.
MI09,pablo,B-28,2024/05/10,14:41:04,0.42411,2813,0.093,0.18,0,0.038,0.0003,0,655.6547,28.41547763,-16.47643061,234,0.0045,0,No notes.
MI09,pablo,B-28,2024/05/10,14:41:23,0.426111,2813,0.094,0.18,0,0.038,0.0002,0,655.6547,28.41547763,-16.47643061,253,0.0033,0,No notes.
MI09,pablo,B-28,2024/05/10,14:41:40,0.424112,2813,0.093,0.18,0,0.038,-0.0002,0,655.6547,28.41547763,-16.47643061,270,0.004,0,No notes.
MI09,pablo,B-28,2024/05/10,14:41:55,0.425112,2813,0.093,0.18,0,0.038,0.0002,0,655.6547,28.41547763,-16.47643061,285,0.0034,0,No notes.
IPNA_out,pablo,B-28,2024/05/10,16:59:21,0.250708,2834,-0.011,0.113,0,0.038,0.001,0,607.7105,28.4795576,-16.32038175,76,0.0026,0,No notes.
IPNA_out,pablo,B-28,2024/05/10,16:59:40,0.250709,2834,-0.011,0.113,0,0.038,0.0003,0,607.7105,28.4795576,-16.32038175,95,0.0056,0,No notes.
IPNA_out,pablo,B-28,2024/05/10,16:59:55,0.249709,2834,-0.011,0.112,0,0.038,0.0003,0,607.7105,28.4795576,-16.32038175,110,0.0048,0,No notes.
IPNA_out,pablo,B-28,2024/05/10,17:00:11,0.24771,2834,-0.013,0.112,0,0.038,-0.0003,0,607.7105,28.4795576,-16.32038175,126,0.0029,0,No notes.
IPNA_out,pablo,B-28,2024/05/10,17:00:27,0.24771,2834,-0.013,0.112,0,0.038,0.0002,0,607.7105,28.4795576,-16.32038175,142,0.0064,0,No notes.
IPNA_out,pablo,B-28,2024/05/10,17:00:43,0.247711,2834,-0.012,0.112,0,0.038,0.0003,0,607.7105,28.4795576,-16.32038175,158,0.0028,0,No notes.
IPNA_out,pablo,B-28,2024/05/10,17:00:59,0.249712,2834,-0.01,0.112,0,0.038,0.0007,0,607.7105,28.4795576,-16.32038175,174,0.0064,0,No notes.
IPNA_out,pablo,B-28,2024/05/10,17:01:16,0.246712,2834,-0.013,0.111,0,0.038,-0.0004,0,607.7105,28.4795576,-16.32038175,191,0.0028,0,No notes.
CHIP,pablo,B-28,2024/06/03,08:30:00,0.193076,2521,-0.013,0.091,0,0.038,0.0018,0,1946.8109,28.37399983,-16.46387039,178,0.0052,0,No notes.
CHIP,pablo,B-28,2024/06/03,08:31:10,0.193073,2521,-0.016,0.093,0,0.038,-0.0002,0,1946.8109,28.37399983,-16.46387039,248,0.0027,0,No notes.
